age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
6,1,1,4,0,5084.767,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
5,2,1,4,0,1193.306,1,0,0,0,1,9,1,0,1,0,1,0,1,1,1,1
5,1,1,6,0,22193.29,1,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
6,3,1,4,2,4975.416,1,0,0,0,2,1,4,0,0,0,2,1,1,1,1,1
6,2,2,4,0,7389.314,1,0,0,0,2,9,2,0,1,0,2,0,1,1,1,1
6,1,1,4,0,4150.132,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,1,0,34590.33,1,0,1,0,2,9,5,1,0,0,3,0,1,1,1,1
6,1,4,1,0,35682.55,1,0,0,0,2,9,4,1,0,0,2,0,1,1,1,1
2,3,4,4,0,946.6032,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
5,3,2,1,2,7364.808,1,0,0,0,2,9,3,1,0,0,2,1,1,1,1,1
6,1,1,6,0,1576.902,1,0,0,0,2,0,5,0,0,0,3,0,1,1,1,1
5,1,1,2,1,5333.221,1,0,1,0,2,0,5,0,0,0,3,1,1,1,1,1
6,2,1,6,0,956.3532,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
3,1,1,2,0,10197.73,1,1,1,0,2,0,5,0,0,0,3,0,1,1,1,1
6,2,1,4,0,2883.297,1,0,0,0,1,9,1,1,1,0,1,0,1,1,1,1
3,2,1,4,0,7960.024,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,6202.119,1,0,0,0,2,9,1,0,0,1,1,0,1,1,1,1
4,3,1,4,0,909.2836,1,0,0,0,1,9,3,1,0,0,2,0,1,1,1,1
6,1,2,4,0,2419.898,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,2,1,4,0,1479.264,1,0,1,0,1,0,2,0,0,0,2,0,1,1,1,1
6,1,1,6,0,14877.21,1,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
6,1,1,1,0,4744.206,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,2046.949,1,0,0,0,2,0,3,1,0,0,2,0,1,1,1,1
5,1,4,6,0,1821.538,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
5,1,4,2,0,6192.412,1,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
5,2,4,4,0,753.4217,1,0,0,0,1,0,3,0,0,0,2,0,1,1,1,1
5,2,1,2,1,4393.264,1,0,0,0,1,9,5,1,1,0,3,1,1,1,1,1
4,3,3,6,0,5639,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
7,2,1,4,0,2337.697,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,4,3,0,2154.74,1,0,1,0,1,0,2,0,0,0,2,0,1,1,1,1
4,1,1,4,0,1789.613,1,0,1,0,2,0,1,1,0,1,1,0,1,1,1,1
5,1,4,6,0,2107.383,1,0,0,0,2,9,5,1,0,0,3,0,1,1,1,1
6,2,3,2,0,13930.98,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,7021.616,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,4,4,0,5876.924,1,0,0,0,1,0,2,1,1,0,2,0,1,1,1,1
5,1,1,4,0,9103.802,1,0,1,0,3,9,2,1,0,0,2,0,1,1,1,1
4,3,1,4,0,1453.355,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
2,1,2,7,0,12385.72,1,1,0,0,2,1,2,1,0,0,2,0,1,1,1,1
6,1,4,6,0,3564.418,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,1,1,6,0,876.4659,1,0,0,0,2,9,5,1,1,0,3,0,1,1,1,1
6,1,1,4,0,22040.74,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,1,6,0,1658.23,1,0,0,0,1,9,2,1,0,1,2,0,1,1,1,1
6,1,1,7,0,11028.63,1,0,0,0,2,1,3,0,0,0,2,0,1,1,1,1
4,1,1,2,2,4008.96,1,1,0,0,2,0,3,1,1,0,2,1,1,1,1,1
4,1,1,2,0,15293.89,1,0,1,0,2,0,1,1,1,0,1,0,1,1,1,1
3,3,4,6,0,3302.431,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
3,3,2,2,2,10122.23,1,0,0,0,1,9,4,1,0,0,2,1,1,1,1,1
5,1,1,1,0,2885.163,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,909.6635,1,0,1,0,2,0,5,0,0,0,3,0,1,1,1,1
1,3,1,2,0,3399.444,1,0,0,0,5,9,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,10574.08,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,1,5,0,853.7012,1,1,0,0,1,9,1,1,0,0,1,0,1,1,1,1
5,3,1,4,0,1400.21,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,5829.978,1,0,1,0,2,0,5,0,0,0,3,0,1,1,1,1
3,3,1,4,2,9476.982,1,0,0,0,2,0,4,0,0,0,2,1,1,1,1,1
3,1,1,2,2,10143.15,1,0,1,0,3,0,3,0,0,0,2,1,1,1,1,1
2,1,3,7,0,12121.16,1,1,0,0,2,9,4,1,0,0,2,0,1,1,1,1
2,1,1,7,0,1131.662,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
3,3,2,3,2,2864.818,1,0,0,0,1,0,3,1,1,0,2,1,1,1,1,1
6,1,1,5,0,1818.175,1,0,0,0,2,9,5,1,1,0,3,0,1,1,1,1
5,1,1,6,0,12630.69,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,3,2,7,2,2234.894,1,0,0,0,1,9,3,1,0,0,2,1,1,1,1,1
5,2,4,1,0,11871.7,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
6,2,1,7,0,1005.1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,3,4,4,0,1214.068,1,0,1,0,1,9,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,1789.613,1,0,1,0,2,0,1,0,0,0,1,0,1,1,1,1
4,3,4,3,0,1178.916,1,0,0,0,1,0,5,1,1,0,3,0,1,1,1,1
6,3,1,4,0,2172.606,1,0,1,0,2,9,2,1,0,0,2,0,1,1,1,1
5,1,1,4,0,1489.317,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
5,1,3,2,2,1441.232,1,0,0,0,2,9,4,1,1,0,2,1,1,1,1,1
4,1,1,7,0,1441.741,1,0,1,0,3,1,4,0,0,1,2,0,1,1,1,1
6,1,1,2,0,7914.552,1,0,1,0,2,9,2,0,0,1,2,0,1,1,1,1
5,1,1,4,2,2377.636,1,0,0,0,2,9,5,1,0,0,3,1,1,1,1,1
2,1,1,6,0,3836.737,1,1,0,0,2,0,4,1,0,0,2,0,1,1,1,1
6,2,3,3,0,10226.98,1,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
4,2,2,7,0,4304.908,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
2,1,1,6,0,3187.397,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,6,0,1138.883,1,1,1,0,2,9,3,1,0,0,2,0,1,1,1,1
5,2,4,2,0,978.8742,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,2,1,4,0,3528.392,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1
4,1,4,2,0,38537.02,1,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,1,1,3,0,6668.56,1,0,0,0,2,0,5,1,0,0,3,0,1,1,1,1
5,1,3,4,0,19179.02,1,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,2,1,6,0,521.4717,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
5,1,4,6,0,10547.73,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
2,3,3,4,0,4437.096,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
7,2,1,2,0,1899.698,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1
4,3,4,4,0,1838.952,1,1,0,0,2,1,1,1,1,0,1,0,1,1,1,1
5,2,1,4,0,3734.738,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,5396.525,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,3,3,4,0,2141.959,1,1,0,0,1,0,3,1,1,0,2,0,1,1,1,1
4,2,4,6,0,1004.279,1,0,0,0,1,0,5,1,0,0,3,0,1,1,1,1
4,1,4,7,0,9406.706,1,1,0,0,2,1,1,1,0,0,1,0,1,1,1,1
3,3,1,3,0,17371.82,1,0,0,0,3,9,2,0,0,0,2,0,1,1,1,1
5,3,4,6,0,6375.685,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,2,2,0,15619.6,1,0,0,0,3,9,3,1,0,0,2,0,1,1,1,1
6,1,1,6,0,1583.776,1,0,1,0,2,9,1,1,0,0,1,0,1,1,1,1
5,1,1,5,0,2940.961,1,0,0,0,4,9,1,0,0,0,1,0,1,1,1,1
4,1,1,3,0,5054.543,1,0,0,0,3,1,3,0,1,0,2,0,1,1,1,1
5,1,1,5,0,10920.56,1,0,0,0,3,0,1,0,0,0,1,0,1,1,1,1
5,2,4,3,0,2330.28,1,0,0,0,1,1,4,1,0,2,2,0,1,1,1,1
5,2,3,2,3,2069.677,1,0,0,0,1,0,3,0,0,0,2,1,1,1,1,1
5,2,1,2,1,8285.076,1,0,0,0,2,9,2,1,1,0,2,1,1,1,1,1
4,2,3,5,0,781.5941,1,0,0,0,1,9,3,1,0,0,2,0,1,1,1,1
5,1,1,6,0,4581.193,1,0,1,0,4,0,4,0,0,1,2,0,1,1,1,1
6,3,1,4,2,553.2705,1,0,0,0,1,9,2,1,0,0,2,1,1,1,1,1
2,1,1,6,0,2406.78,1,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,12209.41,1,0,0,0,4,1,4,0,0,0,2,0,1,1,1,1
5,1,1,4,1,6525.365,1,0,0,0,2,0,3,0,0,0,2,1,1,1,1,1
5,1,1,5,0,2147.131,1,0,1,0,2,9,3,1,0,0,2,0,1,1,1,1
5,1,1,7,0,826.7051,1,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
5,1,1,5,0,16822.01,1,0,1,0,2,0,1,1,0,1,1,0,1,1,1,1
3,1,3,7,0,17073.92,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,3,1,4,0,2428.613,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
5,3,1,6,0,7234.472,1,0,0,0,5,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1921.138,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,4,2,0,11484.87,1,0,0,0,2,1,4,0,1,0,2,0,1,1,1,1
7,1,1,2,0,8769.925,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,5995.471,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
7,2,1,4,0,844.3056,1,0,1,0,1,9,2,0,0,0,2,0,1,1,1,1
2,3,4,3,2,1353.26,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
4,3,2,6,0,1362.299,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,3,1,7,0,318.7773,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
5,2,1,7,0,319.4117,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
7,1,3,2,0,2733.869,1,0,0,0,1,9,1,0,0,1,1,0,1,1,1,1
4,1,1,2,0,55895.94,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
7,2,1,3,0,3470.589,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
2,1,3,7,0,3501.636,1,0,0,0,2,0,1,1,1,0,1,0,1,1,1,1
5,1,1,2,0,3494.102,1,0,1,0,2,0,3,1,0,0,2,0,1,1,1,1
5,1,1,7,0,1281.916,1,0,1,0,1,1,2,0,0,0,2,0,1,1,1,1
5,1,1,7,0,2114.865,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
3,1,4,7,0,2615.923,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,3092.423,1,0,0,0,2,9,1,1,1,0,1,0,1,1,1,1
5,1,1,2,0,5466.008,1,0,1,0,2,9,3,0,0,0,2,0,1,1,1,1
5,1,1,7,0,2128.464,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,4,7,0,7917.094,1,0,0,0,2,0,2,0,0,0,2,0,1,1,1,1
4,1,1,6,0,11837.17,1,1,0,0,3,0,2,0,0,0,2,0,1,1,1,1
6,2,1,2,0,910.0906,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,796.1825,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,3331.912,1,0,1,0,3,0,1,0,0,0,1,0,1,1,1,1
7,1,1,6,0,1778.552,1,0,1,0,2,9,2,0,0,0,2,0,1,1,1,1
5,2,2,2,2,12587.42,1,0,0,0,1,9,5,1,1,0,3,1,1,1,1,1
4,1,1,6,1,2617.07,1,1,1,0,3,0,5,1,0,0,3,1,1,1,1,1
1,3,1,1,0,67943.28,1,0,0,0,3,9,2,1,0,0,2,0,1,1,1,1
1,3,1,5,3,938.8832,1,0,0,0,2,9,4,1,0,0,2,1,1,1,1,1
7,1,1,7,0,2092.61,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,4953.938,1,0,0,0,2,0,5,0,0,0,3,0,1,1,1,1
6,1,1,6,0,1123.063,1,1,1,0,2,9,3,1,0,0,2,0,1,1,1,1
4,1,1,5,0,3631.264,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
7,2,2,2,0,712.0634,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1
6,1,1,3,0,11804.58,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,2,1,3,0,1940.277,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
4,3,4,7,0,13412.19,1,1,0,0,3,1,1,1,0,0,1,0,1,1,1,1
6,1,1,6,0,3305.063,1,0,0,0,2,9,3,1,0,0,2,0,1,1,1,1
4,3,1,4,0,1232.391,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,1,2,0,1264.197,1,0,1,0,2,0,2,1,1,0,2,0,1,1,1,1
5,1,1,5,0,947.5979,1,0,1,0,2,0,3,1,0,0,2,0,1,1,1,1
6,2,1,1,0,12584.18,1,0,1,0,1,0,2,1,0,0,2,0,1,1,1,1
5,2,1,2,0,1174.616,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
3,3,1,2,0,8560.985,1,0,0,0,1,0,3,1,1,0,2,0,1,1,1,1
5,2,1,7,0,2100.879,1,0,1,0,1,0,5,0,0,0,3,0,1,1,1,1
5,1,1,6,2,23347.84,1,0,0,0,5,1,4,1,1,0,2,1,1,1,1,1
6,2,1,4,0,886.5816,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
5,3,1,2,1,2069.677,1,0,0,0,1,9,5,1,0,0,3,1,1,1,1,1
4,1,1,4,0,10784.96,1,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1
2,3,1,6,2,824.2363,1,0,0,0,1,0,2,0,0,0,2,1,1,1,1,1
6,2,2,2,0,1029.315,1,0,0,0,1,9,5,1,0,1,3,0,1,1,1,1
1,1,1,2,0,4467.873,1,0,1,0,3,0,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,2583.315,1,0,0,0,2,9,5,0,0,0,3,0,1,1,1,1
5,1,1,4,1,1405.879,1,0,0,0,2,0,1,0,0,0,1,1,1,1,1,1
7,2,3,2,0,4511.833,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,4515.333,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,23628.14,1,0,0,0,4,0,1,1,0,0,1,0,1,1,1,1
6,1,1,7,0,3754.642,1,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1
6,2,3,2,0,2740.302,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,2,1,2,0,1747.553,1,0,1,0,1,1,2,1,0,0,2,0,1,1,1,1
2,3,2,6,0,2554.368,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,906.8651,1,0,1,0,2,9,3,1,1,0,2,0,1,1,1,1
5,2,1,6,0,1726.453,1,1,0,0,3,0,1,1,0,0,1,0,1,1,1,1
7,2,4,4,0,4381.198,1,1,0,0,1,9,5,0,0,0,3,0,1,1,1,1
7,1,1,6,0,1621.673,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
6,2,2,3,1,8945.48,1,0,0,0,3,9,1,0,0,0,1,1,1,1,1,1
7,1,1,2,0,15367.46,1,0,0,0,2,9,3,0,0,0,2,0,1,1,1,1
6,1,1,3,0,1526.488,1,0,0,0,2,9,5,0,0,0,3,0,1,1,1,1
5,1,4,4,0,8191.178,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
1,3,1,2,0,37660.9,1,0,0,0,3,9,3,1,0,0,2,0,1,1,1,1
2,1,4,6,0,5228.193,1,0,0,0,2,0,1,0,1,0,1,0,1,1,1,1
2,3,2,6,0,2399.665,1,0,0,0,1,0,3,1,0,0,2,0,1,1,1,1
7,2,2,4,0,8441.716,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
5,1,1,6,0,3673.751,1,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1
6,1,3,1,0,3396.988,1,0,0,0,2,9,2,1,0,0,2,0,1,1,1,1
3,1,2,4,0,4511.039,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,2227.573,1,0,1,0,2,9,5,1,1,2,3,0,1,1,1,1
6,2,1,3,0,2327.288,1,0,1,0,1,9,1,1,1,0,1,0,1,1,1,1
5,3,1,6,0,1100.759,1,0,1,0,1,9,4,1,0,0,2,0,1,1,1,1
1,3,1,1,1,12244.9,1,0,0,0,3,0,3,0,0,0,2,1,1,1,1,1
6,2,1,6,0,752.9636,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,2103.064,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,4,0,1559.108,1,1,0,0,2,9,2,1,0,0,2,0,1,1,1,1
6,1,3,2,0,13409.81,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,6,0,1295.849,1,0,1,0,2,9,5,0,0,0,3,0,1,1,1,1
6,3,4,3,0,9698.96,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
5,2,4,6,0,6465.842,1,1,0,0,2,0,4,1,0,0,2,0,1,1,1,1
5,2,1,2,0,2834.554,1,0,1,0,1,0,2,1,0,0,2,0,1,1,1,1
5,2,1,2,0,3952.641,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
5,3,1,7,0,553.1849,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
5,2,4,4,2,2545.821,1,0,1,0,1,0,3,0,0,0,2,1,1,1,1,1
3,1,1,4,0,1653.477,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
1,1,2,6,0,733.8576,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
2,3,1,2,1,8126.41,1,0,0,0,4,9,5,1,0,0,3,1,1,1,1,1
5,1,1,5,0,949.2372,1,0,1,0,2,9,1,0,0,0,1,0,1,1,1,1
2,1,3,6,0,14875.89,1,1,0,0,2,0,2,0,0,0,2,0,1,1,1,1
5,1,1,2,0,2187.424,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,4,0,2229.894,1,0,0,0,4,0,1,0,0,0,1,0,1,1,1,1
6,1,1,6,0,1576.902,1,0,0,0,2,1,3,1,0,0,2,0,1,1,1,1
4,1,1,5,0,3312.681,1,0,1,0,3,0,1,1,0,0,1,0,1,1,1,1
4,1,4,7,0,11608.18,1,1,0,0,2,1,4,0,0,0,2,0,1,1,1,1
3,3,1,4,0,1299.139,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
7,2,2,2,0,5421.335,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
4,1,1,3,0,10106.14,1,0,1,0,2,0,3,1,0,1,2,0,1,1,1,1
7,1,1,4,0,7301.395,1,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,1,4,0,1754.7,1,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
4,2,4,6,0,1601.143,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
6,2,4,6,0,3159.731,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,4,2,0,2783.353,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
7,2,3,4,0,1169.736,1,0,0,0,1,9,3,0,0,0,2,0,1,1,1,1
4,1,1,4,2,11500.42,1,0,0,0,3,1,3,1,1,0,2,1,1,1,1,1
6,1,1,5,0,2134.88,1,1,0,0,2,0,1,0,0,0,1,0,1,1,1,1
5,2,2,2,0,1521.84,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
2,1,4,4,2,2761.295,1,0,0,0,2,1,3,1,1,0,2,1,1,1,1,1
5,2,3,6,3,572.8204,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1
5,3,1,4,0,3264.963,1,0,0,0,1,0,5,1,1,2,3,0,1,1,1,1
2,3,2,6,0,1244.001,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
7,2,1,6,0,774.3434,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
4,3,4,6,0,4304.908,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,2,3,6,0,409.8527,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
2,1,3,6,0,4890.202,1,1,0,0,2,0,1,1,0,0,1,0,1,1,1,1
2,1,2,6,1,18555.05,1,0,0,0,2,0,2,1,0,0,2,1,1,1,1,1
2,3,1,4,2,12297.5,1,0,0,0,3,9,4,1,1,0,2,1,1,1,1,1
6,3,1,4,0,2319.782,1,0,1,0,1,9,1,1,0,0,1,0,1,1,1,1
5,3,2,2,0,5280.578,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1
6,1,1,2,0,1347.316,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,1,1,3,0,19233.4,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,0,5172.777,1,1,1,0,2,9,5,0,0,0,3,0,1,1,1,1
5,2,4,2,0,1152.239,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1
3,1,1,7,0,1508.673,1,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
5,1,1,2,0,32148,1,0,0,0,2,9,1,1,0,0,1,0,1,1,1,1
4,1,1,4,3,7687.772,1,0,0,0,2,0,3,1,0,0,2,1,1,1,1,1
5,2,1,4,0,3339.013,1,0,0,0,1,0,2,1,0,0,2,0,1,1,1,1
5,1,1,4,0,3523.24,1,1,0,0,2,9,5,1,0,0,3,0,1,1,1,1
3,1,1,3,2,29695.6,1,0,1,0,3,1,4,1,0,0,2,1,1,1,1,1
4,1,1,4,2,13176.09,1,0,1,0,4,9,3,1,0,0,2,1,1,1,1,1
5,1,4,6,0,1372.324,1,0,0,0,2,9,4,1,1,0,2,0,1,1,1,1
6,3,4,2,0,2863.804,1,0,0,0,1,9,5,1,0,0,3,0,1,1,1,1
2,3,2,3,0,2813.518,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,7190.904,1,0,0,0,4,0,2,1,0,0,2,0,1,1,1,1
4,1,4,2,3,18292.25,1,0,0,0,4,9,4,0,1,0,2,1,1,1,1,1
6,1,1,2,0,6222.983,1,0,0,0,2,9,2,0,0,0,2,0,1,1,1,1
6,2,1,6,0,543.6781,1,1,0,0,1,9,1,0,0,0,1,0,1,1,1,1
4,3,3,7,0,3760.304,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,2,1,2,0,18362.08,1,0,0,0,2,0,1,1,0,0,1,0,1,1,1,1
7,2,1,1,0,30281.04,1,0,0,0,3,9,1,0,0,0,1,0,1,1,1,1
5,1,1,6,0,1816.449,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
6,3,3,7,0,1413.045,1,0,0,0,1,9,2,0,0,0,2,0,1,1,1,1
2,1,1,2,0,16353.18,1,1,0,0,2,1,5,1,1,0,3,0,1,1,1,1
6,2,1,7,0,6984.284,1,0,0,0,1,9,1,1,0,0,1,0,1,1,1,1
5,1,4,2,2,1121.238,1,0,1,0,2,0,2,1,0,0,2,1,1,1,1,1
1,3,1,2,2,1408.551,1,1,0,0,1,9,3,1,1,0,2,1,1,1,1,1
2,1,4,6,0,1992.573,1,0,1,0,2,0,1,1,0,0,1,0,1,1,1,1
1,3,2,6,2,2384.631,1,0,0,0,1,1,4,0,1,0,2,1,1,1,1,1
5,1,1,3,0,5082.271,1,0,0,0,2,0,4,0,0,0,2,0,1,1,1,1
5,2,1,7,0,542.7085,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
5,1,1,4,0,1635.436,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,5,0,3754.885,1,0,1,0,2,1,1,1,1,0,1,0,1,1,1,1
2,1,4,5,0,4688.22,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
5,2,4,3,0,2940.385,1,0,0,0,1,0,5,1,1,0,3,0,1,1,1,1
6,2,4,6,0,1863.396,1,0,1,0,1,9,2,1,0,0,2,0,1,1,1,1
5,3,3,4,0,1047.221,1,0,0,0,1,9,4,1,0,0,2,0,1,1,1,1
5,1,1,1,0,18709.94,1,0,1,0,2,9,2,0,0,0,2,0,1,1,1,1
2,1,2,4,0,9280.456,1,0,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,1,1,6,0,4329.392,1,0,0,0,2,0,2,1,0,0,2,0,1,1,1,1
5,1,1,6,0,5042.569,1,0,0,0,2,9,1,1,0,1,1,0,1,1,1,1
7,2,1,2,0,9194.431,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
6,1,1,4,0,18129.04,1,1,0,0,2,9,5,1,0,1,3,0,1,1,1,1
4,1,1,7,0,1166.703,1,1,1,0,2,0,1,1,0,0,1,0,1,1,1,1
5,1,1,2,2,7532.719,1,0,0,0,2,0,1,1,0,0,1,1,1,1,1,1
4,3,1,7,0,652.4867,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
6,2,2,7,0,919.731,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
5,1,1,2,1,4718.551,1,0,0,0,2,9,4,1,1,0,2,1,1,1,1,1
6,2,4,4,0,11999.81,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
6,1,1,4,0,2161.089,1,1,0,0,2,9,1,0,0,0,1,0,1,1,1,1
4,3,1,7,0,724.9134,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1
4,1,1,4,0,2619.76,1,0,1,0,3,0,1,0,0,0,1,0,1,1,1,1
5,3,2,3,0,20837.35,1,0,0,0,1,1,2,0,0,0,2,0,1,1,1,1
5,1,4,4,0,2344.073,1,0,0,0,2,0,5,1,0,0,3,0,1,1,1,1
6,2,2,3,0,2347.447,1,0,0,0,1,9,1,0,0,0,1,0,1,1,1,1
